,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt
362,1.29e+18,@MurungiShakira @basu_el @joshjoe6 @Johnlaban256 @UmarIkonz @Ronah13742935 @RitaKamukama @jassieclassic2 @labuyes Câ€¦ https://t.co/9yj5h2lxuV,0,2
363,1.29e+18,@sotrixbax pizza ku Nexus lounge leero ??,1,1
364,1.29e+18,Katikkiro wa Buganda @cpmayiga leero agenda  kwogerako eri abantu ba Kabaka abawangarira kuno n'emitala wa mayanjaâ€¦ https://t.co/rVFf3N0nJ0,2,12
365,1.29e+18,Bukedde Online - Pulezidenti Museveni leero azzaayo empapula mu NRM https://t.co/Bi6sb0Wt3b,0,0
366,1.29e+18,Nzena mpulira njagala kuwandiika luganda lwoka leero.,3,14
367,1.29e+18,"@BrianAndrews256 @kmbasajjabaka Leero olina okubula
Yahaya is also about to come tell you something else ðŸ˜‚ðŸ˜‚",0,1
368,1.29e+18,Mwasuze Mutya? Leero ka tutunulire omugaso gw'abantu abawangaala n'abaana. Tuli ne Imaam Kyeyune okutubuulira ebisiâ€¦ https://t.co/CA6xfp5K9P,1,2
369,1.29e+18,@RonnieKaks1 Hahaha leero gwe bb,0,0
370,1.29e+18,Ditiro Leero - LEROBOROBO (covid 19) https://t.co/NkUA8iFiTi via @YouTube,0,0
371,1.29e+18,@jackie_keila @Iamturyamusiima Bakulina leero,0,0
372,1.29e+18,@eicon19 haaaaa leero ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,1
373,1.29e+18,@julyovet @Nitachubby2 Leero Nita telukusazzeðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,0
374,1.29e+18,"@KaStellah1 @KezaBrendah @Rachealkyy @rachaelucky Welcome dear, katti leero offuse bae wa HajjiðŸ˜‚

Was lost at firstðŸ˜‚",0,2
375,1.29e+18,@Iam_Mimiegray Ono leero si fresh boi,0,1
376,1.29e+18,@beregeti Bridget onkuba nyo battle...... Ndeekamu leero,0,0
377,1.29e+18,@Robert7muriisa @Ksheebah1 Leero gwe......,0,0
378,1.29e+18,@nbstv Ahte bagala ki leero?,0,0
379,1.29e+18,@jalirabagi @azedrisJamil ðŸ˜‚ðŸ˜‚ðŸ™ðŸ™leero gwe,0,1
380,1.29e+18,"@MarthaKayug Leero kino nakyo, gakiremye kugenda wa senga wakyo akibulirire ensonga anti kyakula muwawa kiri awo!!",0,0
381,1.29e+18,@Mavow23 @deejaykalz @ugawoman01 Leero luno,1,3
382,1.29e+18,@deejaykalz @ugawoman01 Gig ejabalakila leero ba yinfuluwensaz ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,1
383,1.29e+18,Kati katonda namala akima abaanabe leero olaba omwana womuntu bwasigala kunsiðŸ¤£ðŸ¤£ðŸ¤£,0,2
384,1.29e+18,"@LuckyMbabazi @PatriqKanyomozi @PatriqKanyomozi  have u had dinner leero kweli???!?

Mukazi munyivu ðŸ¤£ðŸ¤£ðŸ¤£",0,0
385,1.29e+18,Eeeh obadde serious nyo leero https://t.co/D5casQpQbd,0,1
386,1.29e+18,@LuckyMbabazi Patrick o'noolya ku mere leero kweri?,1,24
387,1.29e+18,"@BenjaahEdwards @nbstv leero i was on Facebook....dstv baajisaze ðŸ¤¦â€â™‚ï¸ðŸ˜
but we will pay with #MomoNyabo tomorrow",0,1
388,1.29e+18,@kamukamafredie1 @NamaraDiana01 @jordanshirumat2 @KagutaMuseveni @karugire @NRMOnline @mkainerugaba @MKarekyeâ€¦ https://t.co/ChSbgAaQuj,0,0
389,1.29e+18,"Ssebo @KagutaMuseveni webale kukyusa tailor, wenna kati ddala gwe ddenzi elyaatokota Maama wali mu gye kinaana. Webale kunyuma leero.",2,4
390,1.29e+18,"@kabderrick I was on @nbstv Leero, not Facebook nga Buli Daily #MoMoNyabo",2,3
391,1.29e+18,Leero nga ontwaala speed JogzyðŸ”¥ https://t.co/nNuAJxWxNE,0,1
392,1.29e+18,@classmonitorUG Museveni akalulu akawangude leero.....,0,0
393,1.29e+18,@SourceGarland @Hannienaka ðŸ˜‚ðŸ˜‚leero otabuse,0,2
394,1.29e+18,@DoreenNasaasira @platinumz_ug @933kfm Play me leero by @VivianTendo1 sanchueðŸ˜Š,0,3
395,1.29e+18,@NamanyaRender Leero kadali,0,0
396,1.29e+18,"Akulira @NUP_Ug era akulira ekisinde ki People Power Robert Kyagulanyi Ssentamu, leero atongozza kaadi zâ€™ekibiina kâ€¦ https://t.co/NeMvQi2Ij8",1,8
397,1.29e+18,@Chris_Lee_Ro omg yay professor chris leero!!!!!,0,2
398,1.29e+18,@squatterbadge ðŸ¤¢ðŸ¤®,0,0
399,1.29e+18,"@PatriqKanyomozi Music awumaza ebirowozo.
Endongo ya frigo.
Nze sirina anantwala leero.
ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ I love your tweets.",0,0
400,1.29e+18,@MimiHearts1 Leero otwala speed ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,1
401,1.29e+18,@Johnlaban256 leero kanoðŸ¤®,0,0
402,1.29e+18,"@GuyFromKashari You and your lot, mumpowe leeroðŸ˜ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,1
403,1.29e+18,"Leero ku #NBSBarometer: Ebbugumu n'ebisongovu mubyobufuzi.

Labira ku yintaneeti: https://t.co/6VldnA8W0yâ€¦ https://t.co/76HuSkictp",7,51
404,1.29e+18,Akasaammeeme onokawulira olwa leero https://t.co/NzfkJ556yV,0,3
405,1.29e+18,"@NamanyaRender Hehehehee... Leero mwendi mubasabuzi
Kulembera ngoberereðŸ¤£ðŸ¤£ðŸ¤£",0,0
406,1.29e+18,@ssozi_tatyana @MwizaSophy @bagaine This only applies to â€œmeele ya leeroâ€,0,2
407,1.29e+18,"Owa boda andese leero anyumideðŸ˜ŠðŸ˜Š
Mbu he wishes boda bodaz remained on lockdown coz he has been making much money thâ€¦ https://t.co/tRo3dKHsFJ",1,6
408,1.29e+18,"@Aishalee01 Leero gwe. 
Toli muyembe twala eri.",0,3
409,1.29e+18,"For a record, Leero Napoli eyinza otubulila kulwaki embizi teweta!
Inter can't afford to lose this..
Meanwhile Atalâ€¦ https://t.co/qcRUJ2LZCP",0,1
410,1.29e+18,Leero tuli Ku bukedde tulaba - #Thequest ... Am wondering Hw I didn't watch the movie in those years,0,1
411,1.29e+18,@MwizaSophy Girl that really hurts bi gig bibatwala but that's the game of life we Africans don't look beyond mbu yâ€¦ https://t.co/dKdBVTF4CZ,1,2
412,1.29e+18,@Arnoldtugumegm1 Kano nkalya leeroðŸ˜‹ðŸ¤£ðŸ¤£ðŸ¤£,0,2
413,1.29e+18,@NalugyaShamirah @jeansseninde @TracyjonesA @hasifahnassuna @VanessaEdithKa2 @NabisaalBridget @NalukengeJulietâ€¦ https://t.co/8Y3HhzusSw,0,2
414,1.29e+18,"Imagine spending the whole day doing your ka make up and he says, â€œleero nga sikutegeddeâ€ ðŸ˜­ðŸ˜‚ https://t.co/uHT1t9TbBI",2,18
415,1.29e+18,@infamous_tweep Leero luno,0,0
416,1.29e+18,"@NTVOmumuli is live ...tune in guys
@DavidLumansi is partnering @west_bbosa kukyoto leero.
Eno ""over"" ya ggoolo mukâ€¦ https://t.co/s5wI1ip1AJ",1,8
417,1.29e+18,@hatmahsekaya Hatmah leero onina https://t.co/RChbqqgLyY,0,6
418,1.29e+18,@hatmahsekaya @daniellutaaya Hahaha naye kilobozi bakulina leero,0,2
419,1.29e+18,@kall_essy Nkugambye....anti yagaba obusente obutono abantu nebamuwa akalulu ngera ekili ku twirra leero ðŸ˜‚ðŸ˜‚ðŸ˜‚,1,6
420,1.29e+18,"LEERO MATIKKIRA BY BUDDO S.S
BUDDO S.S-LEERO MATIKKIRA https://t.co/erbVDjmmeU via @YouTube",0,1
421,1.29e+18,"Ekizimba Kyabise leero e Nakasero, plot 13 Kyadondo road nga omukulembeze we gwanga @KagutaMuseveni alondebwa okutuâ€¦ https://t.co/npKyj8tCUN",54,88
422,1.29e+18,"@EriasLukwagoo asaze eddiro! Kati yeyunze ku @FDCOfficial1. Leero lwalangiridde mulwaatu!
#UgandaDecides2021â€¦ https://t.co/0AGlwLfkxS",1,0
423,1.29e+18,@SheilahGashumba Ehhhh leero nga otabuse ðŸ˜§ðŸ¤·ðŸ½â€â™‚ï¸,0,0
424,1.29e+18,@LilyDars10 @Uncleken256 @Qrisy_Qrisy @Atuhairecarol10 @akaben_engineer @Peshk319 Hahaha ðŸ˜‚ ðŸ˜‚...otulina leero,0,4
425,1.29e+18,Omuloodi wa Kampala Erias Lukwago leero yegasse ku kibiina ki FDC mubutongole nga ayabulidde ekibiina ki Democraticâ€¦ https://t.co/ccqYcyoSXs,1,38
426,1.29e+18,@Paullubega10 @GloriaKiggundu @iam_ronnieeazi @McCarol256 @ivanp256 @ShemaEnoch @uwizeyeblair @JBAbigabaâ€¦ https://t.co/vlgTpC3Ejo,0,1
427,1.29e+18,"Bintu ki byonokola leero, okuziyiza okusendasenda abaana mubikolwa ebyobukaba, nokwegatta nge kigendelerwa kubafunaâ€¦ https://t.co/hHpBi1CoCE",1,1
428,1.29e+18,"@oddsrasheed Engeregeze nazinabyeeko leero
Ebijanjalo kumanyo nabijyeko......ðŸ˜‚ðŸ˜‚ðŸ˜‚",1,1
429,1.29e+18,How can I Tell her that Leero Silina Sente Za kammeeza?ðŸ¤¬ðŸ˜¤,1,12
430,1.29e+18,"@PatriqKanyomozi Silina anambika ,
Silina anantwaala leero",0,1
431,1.29e+18,@Hannienaka Leero empisa NinaðŸ˜‚ðŸ˜‚ are you fine??,0,1
432,1.29e+18,#Tukyogereko:Leero tukuleetedde Tina Musuya akulira CEDOVIP nga ayogera ku ngeri y'okusendasenda abaaana mu bikolwaâ€¦ https://t.co/Ofsc0f0TbI,1,2
433,1.29e+18,Embeera bweti bweyimiridde ku kitebe ky' ekibiina ki FDC era bannakibiina balindiridde Omuloodi Erias Lukwago leeroâ€¦ https://t.co/IwGx04Vuvb,4,22
434,1.29e+18,Leero nkâ€™omucuncu oguryâ€™oweitu omukyaro ðŸ˜© https://t.co/tBm04RmdRG,0,1
435,1.29e+18,"Leero twogera stress &amp; stress with Dr Nicholus Nanyeenya
Are you stressed?
#MwasuzeMutya
@ntvuganda 
@fsnakazibwe https://t.co/HHpTZLX62I",1,17
436,1.29e+18,"@JKabuleta Leero Katukobe olusoga memale 
#PresidentJosephKabuleta 
#RockUg",0,0
437,1.29e+18,"Mwasuze Mutya? Leero twogera ku kweralikirira oba kiyite 'stress' ne Dr Nicholas Nanyeenya

Labira Wano:â€¦ https://t.co/06p9Bc2ilv",0,9
438,1.29e+18,@AllanSseky @akaben_engineer @Qrisy_Qrisy @SsesangaN ðŸ˜‚ðŸ˜‚ðŸ˜‚ leero sibakumbuza,0,3
439,1.29e+18,@Case18640259 @PatriqKanyomozi Sirina anantwala leero sirina nambika,0,9
440,1.29e+18,"No MCM no late goodnight message, omumpi kafe leero. ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…",1,8
441,1.29e+18,@restraint_k @HustleKing01 Ono owa makeup leero atulekemu,0,1
442,1.29e+18,"bambi @AnnataliaO leero u hv kunyambalira akawero
de only rizon i watched #uncut ðŸ˜ðŸ˜ðŸ˜",0,0
443,1.29e+18,@Evelyn_Nakayi Naye coacha leero nedda!!!,0,1
444,1.29e+18,Bi boredom byadala leero ðŸ˜Š #UOT drop your handles we follow one another ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬ðŸ‡ºðŸ‡¬â€¦ https://t.co/tsmgoYdV7E,5,45
445,1.29e+18,@benj_amin11 @realsalehUG Leero mwe .....,0,2
446,1.29e+18,"@SourceGarland @BouncingBitch Leero mweðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
Love kyebakolaðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‚ðŸ˜‚ayyah",0,2
447,1.29e+18,@BouncingBitch @kabiran_nabirah Ye leero gweðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤¦ðŸ»â€â™€ï¸,0,8
448,1.29e+18,@LilyDars10 @akaben_engineer @Qrisy_Qrisy @SsesangaN @Iamsegro @Uncleken256 @iamMuhumuza Naye nga content atutwala speed leero,0,4
449,1.29e+18,@jassieclassic2 Nkalidde leero on our first meeting,0,1
450,1.29e+18,"@KagutaMuseveni Leero nga toleese posho. Abantu tebalye???? Omanyi gwe osobola kusala kawunga.
  #Nup..",0,1
451,1.29e+18,"Munjooze ne Laavu leero ba Dia ðŸ™ŒðŸ™Œ
Am defeated and Happy! 
Thank you,so much,to each one of you. 
Iâ€™ve tried to respâ€¦ https://t.co/yKnZJ4VJYE",5,119
452,1.29e+18,@Mootoomber Bash leero otukoze otya muganda wangeðŸ˜‚,0,0
453,1.29e+18,@MarionNakitene  akutuusako ubc leero mwegatteko @ubctvuganda https://t.co/x8kwOmfHTC,1,8
454,1.29e+18,@rutyBacta @KagutaMuseveni Leero gwe are mpoozi which tribeðŸ˜,0,0
455,1.29e+18,@KagutaMuseveni Leero gweee,0,0
456,1.29e+18,"@Shifframarvins1 ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
Leero luno",0,1
457,1.29e+18,@Am_Creezy ðŸ˜‚ðŸ˜‚ðŸ˜‚tajja funa tulo leero,1,1
458,1.29e+18,"Anti leero
8pm East African Time https://t.co/pOR5pei5eB",0,1
459,1.29e+18,"Leero sure deal
Party ya leero
#LockDownHypeFest https://t.co/NkcfbETyvd",0,0
460,1.29e+18,@KagutaMuseveni @patwaranks Leero gwe,0,1
461,1.29e+18,Bakazanyirizi ba Bizonto Comedy abakwatibwa sabitti ewedde basuubirwa okuleetebwa mu Kkooti ya City Hall mu Kampalaâ€¦ https://t.co/arZuDf2PzJ,3,32
462,1.29e+18,The Big Evening Show is now live on your airwaves. Tubulire Kiki ekikunyiziza leero as we make you laugh the stressâ€¦ https://t.co/6lsRO8u03B,0,14
463,1.29e+18,@Mootoomber atukubye mature leeroðŸ˜¹ðŸ˜¹,0,0
464,1.29e+18,Maa ka phudda leero leer krdunga Gashttii K Pilly #ImranKhanPUBGKholo,3,0
465,1.29e+18,@GalaxyFMUg @MrHenrie_ @CocaCola Vivian Tendo  - leero frm kisasi am tuned on,0,0
466,1.29e+18,@kyamageroandrew @SolomonKaweesa1 Pawulo agamba abavuze leero. ðŸ˜…ðŸ˜…ðŸ˜… https://t.co/yIi7PRVyNe,0,8
467,1.29e+18,"Wano wotuuse Nnyabo!!!

You've now resorted to create a new account and name it NRM TV just for your own benefit?â€¦ https://t.co/L3gv1eU5cN",0,1
468,1.29e+18,#Agataliikomuttuntu:Tutandise amawulire gaffe aga leero twegatteko ku @bukeddetv omusomi ye Diana Nalunkuumaâ€¦ https://t.co/wCZSCTesgU,1,2
469,1.29e+18,@Icy_sonie ðŸ¤£ ðŸ¤£ ðŸ¤£ ðŸ¤£ eeeh ðŸ™ŒðŸ½ ðŸ™ŒðŸ½ ðŸ™ŒðŸ½ ðŸ™ŒðŸ½ leero luno,0,0
470,1.29e+18,"@Evexchange Empozi oli mu holiday ðŸ˜„ðŸ˜„
Leero luno!",0,0
471,1.29e+18,"Today 27th July 2020, catch @KATATUMBA on Kapya Ki Leero on @Moontv from 12-2:30pm as she premieres #LoveMe hit feaâ€¦ https://t.co/9rsMKvrPmT",0,1
472,1.29e+18,"Today 27th July 2020, catch @KATATUMBA on Kapya Ki Leero on @Moontv from 12-2:30pm as she premieres #LoveMe hit feaâ€¦ https://t.co/GYuDYkBC4z",0,3
473,1.29e+18,"Today 27th July 2020, catch @KATATUMBA on Kapya Ki Leero on @Moontv from 12-2:30pm as she premieres #LoveMe hit feaâ€¦ https://t.co/YwfsYc5Cfk",0,1
474,1.29e+18,Ensi eno .yesterday i was chatting with my suga daddy (Watsapp)and boom he sends mi this Omalawo song by Lydia.andâ€¦ https://t.co/SO4wu7mRrV,0,2
475,1.29e+18,Banaye follow train....speed nyingi leero ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/iAIGgfCjIX,0,0
476,1.29e+18,@LucyMbabazi ðŸ˜‚ðŸ˜‚ðŸ˜‚ this vegan... I have fish for you leero ku lunch,0,0
477,1.29e+18,"Hey,drinks ðŸ¥‚ðŸ¥‚ðŸºðŸ¹ðŸ¼ðŸ¯ðŸ®ðŸ¦all on me...leero nkuteze kitoko hamwe na banana wine... plus mukama nayamba https://t.co/Wx5TYfIriE",1,1
478,1.29e+18,"Ekyenkya, Dorah ne Siraje bwe batyo bwe balabise leero.Mwasuze mutya banaffe 
https://t.co/VG4k3dXzfn https://t.co/lYSVrnBzeh",3,10
479,1.29e+18,@BellaNabaasa Leero gwe anyways Amen ðŸ™,0,0
480,1.29e+18,@DavieFinal Leero bakufa,0,1
481,1.29e+18,@DrBrianBilalK @TomLBarry Leero bano... Fellas think before you speak... Otherwise you're doing us a great disserviâ€¦ https://t.co/dP8lONXY4J,0,0
482,1.29e+18,@callmegodsplan @SheilahGashumba Leero luno oba wamwegombakoki,0,3
483,1.29e+18,"What Can Yall Say ""mugeya bantu mwe"" But You Can't Even Be Like This.
Bukyanga Mugeya Leero Ono Yabalemye

Call Herâ€¦ https://t.co/SZyti6HW3H",0,2
484,1.29e+18,Leero luno ate ate  man u tegenze mu champions league hoooo!!!!!,0,2
485,1.29e+18,@MugerwaRhey Oba leero owagira ani bby wange,0,0
486,1.29e+18,@TheDecemberQue1 leero mpedde ðŸ˜‚ðŸ˜¹ðŸ˜‚ðŸ˜‚,0,4
487,1.29e+18,"Kambere yo microphone..... Ayeeee
Am Gona write you on a song...aye
Nkuyimbire k'omwagalwa.......aye
Leero nze kyembasaba.....aye
ðŸ˜œðŸ•ºðŸ•ºðŸ•ºðŸ˜¹",3,4
488,1.29e+18,@CymonOtran Leero kamutulekanile ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,2
489,1.29e+18,@nazziwaramlah19 @jackie_keila Leero baby season mujiwonye ðŸ˜‚ðŸ˜‚,0,2
490,1.29e+18,@Fynst_stalker Leero oba kale koðŸ¤£ðŸ¤£tolaba fyn,0,1
491,1.29e+18,@eicon19 uhmmm leero wanwede njokye,0,1
492,1.29e+18,"Wow...Man U leero eli mukibalo kya Uganda ðŸ’€ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
#ZeroIsHere",0,6
493,1.29e+18,Arsenal eyinza owangula premier league leeroðŸ˜œðŸ¤£ðŸ¤£,1,21
494,1.29e+18,@faithkwizera2 Otuliina leero,0,0
495,1.29e+18,@bbstvug Kibadde kisuffu leero,0,0
496,1.29e+18,@faithkwizera2 Obaliina leero,0,0
497,1.29e+18,"Two up. @NsunjoErica @Rachealkyy 
Leero kiiki.

#CHEWOL",0,1
498,1.29e+18,"Leero kilo more, tomorrow no things of soka obukeko ðŸ‘ðŸ‘",2,26
499,1.29e+18,Sure win leeroðŸ’ªðŸ’ª,0,0
500,1.29e+18,@daverellalice omupiira gwa leero gwona gwona gwa sawa ndala. Interprete to English ðŸ˜Š,0,0
501,1.29e+18,@DonnaMutesi Otuyina leero https://t.co/xzc5FssaYt,0,0
502,1.29e+18,"Am an arsenal fun but there is pharse mu yagaliza ofune ðŸ˜‚ðŸ˜‚

leero tekajja kukola ðŸ˜‚",4,1
503,1.29e+18,"@Ssentongopeter5 @MCartar20 Nkutadde dearðŸ¤“ðŸ¤“ 
GwÃ¨ bakuse leeroðŸ˜‚ðŸ˜‚",0,1
504,1.29e+18,"@DailyMonitor @HonAniteEvelyn @ntvuganda Leero guno omujongozi... If people power is in Iceland, United States, Theâ€¦ https://t.co/VyrxhPELpQ",0,1
505,1.29e+18,"Friends of....??
Guuno nobujiji mugenda buwulila leeroðŸ˜‚ðŸ˜‚ðŸ˜‚ 
Come On you bloody ðŸºðŸºs 
Save the world ffs!!ðŸ˜©ðŸ˜‚â€¦ https://t.co/07XkZd7VMs",1,6
506,1.29e+18,@newvisionwire Leero munatutama,0,0
507,1.29e+18,"@DouglasLwangaUg  and @mckatsug leero twalabiseko ewa bugembe oba after how long??.... Matthew 21:28
And Ephesiansâ€¦ https://t.co/cOZJDFo8n7",0,0
508,1.29e+18,"#BBSCamuka : Chagga , Allen Kakooza, Jjajja Bruce, Rena Nalumansi, Abdu Mulaasi. Ani gwosinze okwesunga akawungeeziâ€¦ https://t.co/B9sGKDQ9V3",2,18
509,1.29e+18,"@Cold_Numb23 Singa nawezza dda 5K naye this purge
Was to make 4K leero naye Ma",0,1
510,1.29e+18,@SadamJuma_ @EmmanuelOkwi @silburn_emma Atte nyanguyila ompeleze enumber ya mutabanyiwo leero,0,2
511,1.29e+18,@julyovet @WZahaa @PeruthVanessa96 Hehehehehe leero gwe.. Kale,0,1
512,1.29e+18,@BrendAkaliza Nga oli mukambwe leero BrendaðŸ˜‚,0,6
513,1.29e+18,@LewisTux ðŸ˜‚ðŸ˜‚ owaye tewagenze mu ekelezia leero,0,1
514,1.29e+18,"Tosubwa leero ku ssaawa 10 ez'olweggulo ku @bbstvug nga okozesa omukuttu gwa #YOTVChannels 

Abayimbi - Chagga , Alâ€¦ https://t.co/sT7uMrWbwj",6,14
515,1.29e+18,#NowOnAir DAMILOLAROYAL  @damilolaroyal - IWULO NOSE MASK -  LEERO TIYIN  with DAMILOLA ROYAL   viaâ€¦ https://t.co/4MBSWfztQj,0,0
516,1.29e+18,@234_alicia ndowooza leero let me come mu dm yo katono katono for the first time,0,1
517,1.29e+18,@AllanSseky Ka guy kalugudemmu leero,0,1
518,1.29e+18,"Kano kalango
#LockDownHypeFest ya leero ku saawa bbiri ezekiro ku @Mavuno360
Facebook page 
#WeAre3
cc @PaulSelah yâ€¦ https://t.co/FACTTKzjUo",6,7
519,1.29e+18,"@bba4shh Man:-Newendabako natiki wekati ðŸ™ðŸ¿
Woman:-ðŸ˜’Ne M7 bwatyo weyatandikiliza kale bambi leero nedda!",0,6
520,1.29e+18,"#BBSCamuka : Tosubwa leero ku ssaawa 10 ez'olweggulo

Abayimbi - Chagga , Allen Kakooza, Jjajja Bruce, Rena Nalumanâ€¦ https://t.co/fovGu9K0PE",3,17
521,1.29e+18,"Kale Mbarara people mutulideko show leero. 
Bi missed bitutwala..... #ChillWithLandlord at @booth_rolex",1,3
522,1.29e+18,@PhilKirya ka oldies leero Kiki?,0,0
523,1.29e+18,Naye ba dear ba @Airtel_Ug ka network ka leero nedda neddaðŸ¥ºðŸ¥ºðŸ¥º,0,7
524,1.29e+18,@nsubuga_ritah Leero oli muffu mknðŸ¤£,0,1
525,1.29e+18,@muxoke Omuyekera leero yesibe yeenyweze.,0,3
526,1.29e+18,@Atuhairecarol10 @Uncleken256 @akaben_engineer @Qrisy_Qrisy @SsesangaN @AllanSseky @kabiran_nabirah leero nze ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,1
527,1.29e+18,@agabacollins leero tubiganye,0,1
528,1.29e+18,"@TempahYah They were on fire then. And we had stones and otamendi at the backðŸ˜‚
Those two fools.
Leero it's owvaaa for them",0,1
529,1.29e+18,"@YanireGuillen @luluariass @TorrasLuis @JoaqAzpitarte No sÃ©, te lo paso cuando acabe si quieres...  (AsÃ­ puedes no leero sin malgastar)",0,2
530,1.29e+18,@AllanSseky Tulinze leero.... Tubayekelee,0,1
531,1.29e+18,@KenrykK Tujja bakuba leero,0,1
532,1.29e+18,Leero tulagawa?,0,7
533,1.29e+18,@davidbujjadda @tumuz_amon ðŸ˜‚ðŸ˜‚ðŸ˜‚otukede leero,0,1
534,1.29e+18,@CanparaCollin Leero  omupiira  togujyaayo,0,1
535,1.29e+18,"#TweetLikeYouSmokeExpiredWeed
So leero my landlord paid me rent for the last 3 monthsðŸ˜Ž",1,13
536,1.29e+18,@NUP_Ug @People_Power_Ug Leero tumulina,0,0
537,1.29e+18,John yavudeko wire leero. Every sector is going to have a knee on their neck in form of rules and regulations. Lookâ€¦ https://t.co/QlgI2SFQO3,0,0
538,1.29e+18,Ne'leero togenda kusaba or you can explainðŸ¤”,0,2
539,1.29e+18,"Wabula leero waliwo ebibmba binji ðŸ’€ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Leicester, wolves ðŸ¤·â€â™‚ï¸
#ZeroIsHere",0,3
540,1.29e+18,"@Nitachubby2 Kurungi, Leero aliyo kahyaka ki",0,0
541,1.29e+18,@NandiraJessy tondeka  mu #zeroishere coz leero arsenal sure,0,0
542,1.29e+18,@MuksTymUg Bro leero sunday twewumuzako,0,1
543,1.29e+18,@CentinaixKead20 Good morning ðŸ’ƒðŸ’ƒ leero @Tendo_D_ omusoseðŸ¤£ðŸ¤£,0,1
544,1.29e+18,Leero weekendiiiiiiii,0,3
545,1.29e+18,@DjRoja @JChameleone Roja leero ogaanye okugenda ku Ones and Twos ðŸ˜ Naye Nkale,0,1
546,1.29e+18,"@Equality4allplp @Leero_62 @DweebPetr @LoLouisPTDR @NostalgicVGEdit :clic:
now its 478",0,2
547,1.29e+18,@1dukeplay leero oludda yalonze lwa 'Blue' anti ensonga za kwetegekera 2021 mu #BBSOmudigido https://t.co/GyNlpUoXxV,5,4
548,1.29e+18,"Singa leero kubadde kusuula kalulu ku
@NRMOnline 
@NUP_Ug 
@DPSecretariat1 
@FDCOfficial1 
Akalulu ko obadde okateeâ€¦ https://t.co/zza6WcaKCn",9,21
549,1.29e+18,"#KoonaneDjShiru: Wiikendi yo agifuula nnyuvu, omuziki tugutandiise, oneebaka enkya olwa leero lwaffe. Digida anti kâ€¦ https://t.co/lF1ZnJZx0n",4,24
550,1.29e+18,@nichelle_pretty leero atabukidde omuziki ne @djshan256 #BBSOmudigido ebbango balitadde waggulu mubire https://t.co/Ib3RKrQuTN,5,11
551,1.29e+18,@ugawoman01 Anhaaa ðŸ˜…ðŸ˜… @ugawoman01 leero olesse point mbwa gwe ayayayayayya ðŸ‘ðŸ‘ŒðŸ‘Œ okimanyiii I have thought about it nâ€¦ https://t.co/K0RUiWoQyE,0,0
552,1.29e+18,Afande @djshan256 leero ayitidde Kamwokya anti 2021 mu #BBSOmudigido ensonga zijjulidde https://t.co/1OTXPHENma,16,123
553,1.29e+18,Dj Mark Rebel and Crysto Panda share a rare weed they need to share with the rest. The energy and mixes are on anotâ€¦ https://t.co/YsupPjZX0q,1,2
554,1.29e+18,@bbstvug @FDCOfficial1 @NUP_Ug @NRMOnline #BBSOmudigido leero kika,0,0
555,1.29e+18,#BBSOmudigido etulaze mature leero ðŸ¥³ðŸ¥³ðŸ¥³ðŸ¥³,1,8
556,1.29e+18,Leero @ntvug mukitukoze banange so massive big up to @djmarkrebel #NTVDanceParty,0,1
557,1.29e+18,"@nbstv @StingUganda Leero biganyi, mufuneyo akapya",0,0
558,1.29e+18,"Kika kika walirudawa???
@ntvuganda @NTVDancePartyUG
@NTVDanceParty
Banaffe leero tebasomye??? Bano basimanyi kamokya https://t.co/EOP1VtMgCY",0,3
